user_id,register_time,research_fields,active_period,reading_preferences,interaction_tendency,follower_count,following_count,activity_level,user_type
user_0482,2023-06-16 00:00:00,"[""膜蛋白"", ""抗体设计""]",evening,"[""技术教程"", ""新闻动态""]","{""like"": 0.5294008840663631, ""collect"": 0.5549418465944078, ""comment"": 0.38646803667187063, ""share"": 0.06004319159431491, ""follow"": 0.5881836006892482}",14,11,low,student
user_0483,2023-02-18 00:00:00,"[""深度学习""]",afternoon,"[""综述文章""]","{""like"": 0.6935475664184462, ""collect"": 0.6951998109024841, ""comment"": 0.4405905736786495, ""share"": 0.05726145652179318, ""follow"": 0.7826001518727486}",30,17,medium,student
user_0484,2023-02-28 00:00:00,"[""药物设计""]",night,"[""最新论文"", ""算法解读""]","{""like"": 0.32965963623797023, ""collect"": 0.26160543451270385, ""comment"": 0.7333252836489129, ""share"": 0.18051480311231896, ""follow"": 0.6048821940158656}",25,17,low,researcher
user_0485,2023-01-18 00:00:00,"[""生物信息学"", ""蛋白质工程"", ""AlphaFold""]",afternoon,"[""最新论文""]","{""like"": 0.7972713918943963, ""collect"": 0.1717263688468474, ""comment"": 0.22049726555206323, ""share"": 0.46905441961829913, ""follow"": 0.4141812182732751}",12,11,medium,researcher
user_0486,2023-06-05 00:00:00,"[""机器学习""]",evening,"[""应用案例"", ""最新论文""]","{""like"": 0.5156869746449316, ""collect"": 0.8069990028041406, ""comment"": 0.24358764991831575, ""share"": 0.012698801342577422, ""follow"": 0.8595705672548002}",16,29,medium,researcher
user_0487,2024-01-27 00:00:00,"[""蛋白质工程""]",evening,"[""应用案例"", ""技术教程""]","{""like"": 0.8368287185966962, ""collect"": 0.31502312270135113, ""comment"": 0.3944684567884692, ""share"": 0.16470975124691467, ""follow"": 0.8207458366904251}",1,2,low,industry
user_0488,2023-02-19 00:00:00,"[""蛋白质组学"", ""扩散模型""]",afternoon,"[""最新论文""]","{""like"": 0.9243624491176445, ""collect"": 0.682288703192264, ""comment"": 0.3007990730494217, ""share"": 0.0018320802968748394, ""follow"": 0.16047131512822527}",20,12,low,industry
user_0489,2023-03-15 00:00:00,"[""蛋白质-配体相互作用"", ""NMR""]",night,"[""算法解读"", ""综述文章""]","{""like"": 0.5675031413497289, ""collect"": 0.20885939166629414, ""comment"": 0.020798319560739638, ""share"": 0.3021117324631006, ""follow"": 0.5803290686997762}",47,5,medium,student
user_0490,2023-07-07 00:00:00,"[""蛋白质-配体相互作用"", ""AlphaFold""]",evening,"[""最新论文""]","{""like"": 0.40065116695895975, ""collect"": 0.12729412973087184, ""comment"": 0.4882980404855555, ""share"": 0.1595754787408285, ""follow"": 0.5336584332373066}",29,4,medium,student
user_0491,2023-06-08 00:00:00,"[""分子动力学"", ""蛋白质折叠"", ""结构生物学""]",evening,"[""算法解读""]","{""like"": 0.45751543709104703, ""collect"": 0.42532519354821746, ""comment"": 0.5070440326436039, ""share"": 0.0608791774000329, ""follow"": 0.19782278319113852}",20,8,medium,researcher
user_0492,2024-10-26 00:00:00,"[""神经退行性疾病"", ""蛋白质组学"", ""代谢工程""]",afternoon,"[""新闻动态"", ""最新论文""]","{""like"": 0.7957842150397577, ""collect"": 0.40567917497027944, ""comment"": 0.034851223283636816, ""share"": 0.009840955959447279, ""follow"": 0.8057985180793236}",82,17,medium,researcher
user_0493,2023-05-05 00:00:00,"[""质谱分析"", ""图神经网络"", ""冷冻电镜""]",night,"[""经典方法"", ""技术教程""]","{""like"": 0.747554262991777, ""collect"": 0.8035679129237493, ""comment"": 0.06205622710343317, ""share"": 0.42048448811065126, ""follow"": 0.6593834726053488}",3,8,medium,researcher
user_0494,2023-03-22 00:00:00,"[""癌症生物学""]",morning,"[""算法解读"", ""新闻动态""]","{""like"": 0.2770888926553471, ""collect"": 0.058843778066284665, ""comment"": 0.09171946417918497, ""share"": 0.032239971908644104, ""follow"": 0.4244887253148027}",2,7,medium,industry
user_0495,2023-03-08 00:00:00,"[""神经退行性疾病""]",night,"[""经典方法""]","{""like"": 0.6600019649936076, ""collect"": 0.10327195505835242, ""comment"": 0.40172503731185877, ""share"": 0.21073926109504207, ""follow"": 0.4023157492362834}",85,1,low,student
user_0496,2024-04-05 00:00:00,"[""扩散模型"", ""抗体设计""]",afternoon,"[""最新论文""]","{""like"": 0.32948772814125843, ""collect"": 0.4481135659903472, ""comment"": 0.332171263845657, ""share"": 0.00598933946197408, ""follow"": 0.6575393214106038}",23,8,high,student
user_0497,2023-02-20 00:00:00,"[""X射线晶体学""]",evening,"[""算法解读""]","{""like"": 0.9512822926755545, ""collect"": 0.2446167128373529, ""comment"": 0.27871350406398016, ""share"": 0.10297392056781289, ""follow"": 0.7580112529791605}",421,6,low,researcher
user_0498,2025-06-11 00:00:00,"[""结构生物学""]",evening,"[""算法解读""]","{""like"": 0.6101291475655225, ""collect"": 0.429753197049733, ""comment"": 0.2694739577122174, ""share"": 0.050813064922982855, ""follow"": 0.5055786196981604}",24,6,medium,student
user_0499,2023-07-19 00:00:00,"[""代谢工程"", ""免疫学"", ""生物信息学""]",afternoon,"[""技术教程""]","{""like"": 0.8222256518723442, ""collect"": 0.39356503276098603, ""comment"": 0.5795674274057974, ""share"": 0.0349520918878879, ""follow"": 0.5578482489909826}",0,39,medium,industry
user_0500,2023-07-02 00:00:00,"[""抗体设计"", ""虚拟筛选""]",morning,"[""算法解读""]","{""like"": 0.43054560710431267, ""collect"": 0.3806985657339082, ""comment"": 0.31474457205124223, ""share"": 0.11759208616778168, ""follow"": 0.40406731332366425}",32,3,medium,researcher
user_0501,2025-01-13 00:00:00,"[""冷冻电镜""]",afternoon,"[""综述文章"", ""技术教程""]","{""like"": 0.13857640439138422, ""collect"": 0.34898251664428753, ""comment"": 0.5948658201161919, ""share"": 0.273872610455837, ""follow"": 0.35961751122884134}",22,38,low,industry
user_0502,2023-07-27 00:00:00,"[""深度学习"", ""分子动力学"", ""结构生物学""]",evening,"[""实验技巧""]","{""like"": 0.27183421759301274, ""collect"": 0.36335351869200794, ""comment"": 0.20307047306528234, ""share"": 0.004657313015661128, ""follow"": 0.628834259593409}",49,37,medium,industry
user_0503,2023-11-02 00:00:00,"[""蛋白质结构预测"", ""生物信息学""]",evening,"[""经典方法"", ""新闻动态""]","{""like"": 0.6658082902537468, ""collect"": 0.09159955809557453, ""comment"": 0.1571835062985266, ""share"": 0.1297476562042356, ""follow"": 0.8873933534246691}",871,50,low,student
user_0504,2023-09-08 00:00:00,"[""图神经网络""]",evening,"[""应用案例"", ""综述文章""]","{""like"": 0.6697054705620711, ""collect"": 0.6936136897061183, ""comment"": 0.29888511214286634, ""share"": 0.17210241614101898, ""follow"": 0.5004865748871906}",3,4,high,student
user_0505,2023-05-18 00:00:00,"[""神经退行性疾病""]",morning,"[""新闻动态"", ""应用案例""]","{""like"": 0.4685981381165749, ""collect"": 0.6296662752399997, ""comment"": 0.08014041062633513, ""share"": 0.07578753090954088, ""follow"": 0.7596376791793541}",310,4,high,newbie
user_0506,2023-02-06 00:00:00,"[""癌症生物学""]",evening,"[""算法解读"", ""综述文章""]","{""like"": 0.7556725773464121, ""collect"": 0.705958739764711, ""comment"": 0.28423666463378, ""share"": 0.1517451216100956, ""follow"": 0.19455533569078545}",65,21,medium,researcher
user_0507,2023-06-23 00:00:00,"[""深度学习"", ""膜蛋白""]",afternoon,"[""算法解读""]","{""like"": 0.3995378106130512, ""collect"": 0.06404817876715274, ""comment"": 0.3467258397798586, ""share"": 0.31934776085166494, ""follow"": 0.35784042472290967}",28,3,low,researcher
user_0508,2023-01-31 00:00:00,"[""分子动力学""]",night,"[""综述文章"", ""经典方法""]","{""like"": 0.8489675822102642, ""collect"": 0.6775097886113018, ""comment"": 0.35946506721129373, ""share"": 4.188670430704333e-05, ""follow"": 0.38185076833750353}",32,19,high,researcher
user_0509,2023-07-01 00:00:00,"[""冷冻电镜"", ""抗体设计""]",evening,"[""技术教程""]","{""like"": 0.22556569882252128, ""collect"": 0.5225520214174564, ""comment"": 0.054765801088837225, ""share"": 0.26253339688157057, ""follow"": 0.7124484893809792}",130,1,low,newbie
user_0510,2023-08-30 00:00:00,"[""分子对接"", ""代谢工程"", ""癌症生物学""]",evening,"[""实验技巧"", ""最新论文""]","{""like"": 0.3386584220455442, ""collect"": 0.08461624962270305, ""comment"": 0.35584716775807534, ""share"": 0.024742160236277372, ""follow"": 0.6300257611112094}",27,36,low,student
user_0511,2023-09-02 00:00:00,"[""膜蛋白"", ""代谢工程""]",afternoon,"[""新闻动态""]","{""like"": 0.8320557105404341, ""collect"": 0.22360427267549238, ""comment"": 0.7012719397705935, ""share"": 0.31295196804936565, ""follow"": 0.4583993476687541}",10,59,medium,newbie
user_0512,2023-08-10 00:00:00,"[""结构生物学"", ""神经退行性疾病"", ""生物信息学""]",morning,"[""经典方法""]","{""like"": 0.9302602591521673, ""collect"": 0.11958178624106298, ""comment"": 0.684592751088812, ""share"": 0.16574973942334345, ""follow"": 0.795022421901712}",2,11,medium,newbie
user_0513,2024-02-24 00:00:00,"[""抗体设计""]",morning,"[""最新论文""]","{""like"": 0.5458739343980191, ""collect"": 0.16660530278355165, ""comment"": 0.1544981486340872, ""share"": 0.07109056193483068, ""follow"": 0.6989278590044269}",30,22,low,researcher
user_0514,2023-03-09 00:00:00,"[""抗体设计"", ""免疫学""]",evening,"[""经典方法""]","{""like"": 0.8820167977100061, ""collect"": 0.16059441560700874, ""comment"": 0.2567122493239412, ""share"": 0.07162901348897606, ""follow"": 0.9250708417020092}",16,161,medium,researcher
user_0515,2023-10-29 00:00:00,"[""癌症生物学""]",morning,"[""新闻动态""]","{""like"": 0.45028489158193785, ""collect"": 0.5754634329061533, ""comment"": 0.2614900239271156, ""share"": 0.22742518879950024, ""follow"": 0.3107070811702623}",62,18,low,industry
user_0516,2023-09-15 00:00:00,"[""机器学习"", ""质谱分析"", ""抗体设计""]",afternoon,"[""实验技巧""]","{""like"": 0.3288594048880968, ""collect"": 0.41550344985657817, ""comment"": 0.5109124887678856, ""share"": 0.3659291267338003, ""follow"": 0.1801787835939966}",27,3,medium,industry
user_0517,2023-08-29 00:00:00,"[""蛋白质工程"", ""免疫学"", ""AlphaFold""]",afternoon,"[""最新论文"", ""应用案例""]","{""like"": 0.7328857603899342, ""collect"": 0.05115775480086665, ""comment"": 0.21341651055171396, ""share"": 0.16719134821930948, ""follow"": 0.19086627285740954}",181,30,medium,researcher
user_0518,2023-03-01 00:00:00,"[""蛋白质-配体相互作用"", ""深度学习""]",evening,"[""新闻动态"", ""综述文章""]","{""like"": 0.5732110239514439, ""collect"": 0.13239629357653301, ""comment"": 0.2319078232178558, ""share"": 0.09694823378245361, ""follow"": 0.3221551624727936}",2,67,high,industry
user_0519,2024-02-06 00:00:00,"[""癌症生物学"", ""蛋白质-配体相互作用""]",afternoon,"[""应用案例"", ""算法解读""]","{""like"": 0.9005538635033256, ""collect"": 0.4224490646437225, ""comment"": 0.4161949380437528, ""share"": 0.16832663706868795, ""follow"": 0.7307000958509879}",25,23,medium,researcher
user_0520,2023-10-15 00:00:00,"[""虚拟筛选""]",morning,"[""应用案例""]","{""like"": 0.5322806612171643, ""collect"": 0.3031530682819119, ""comment"": 0.5357734425495537, ""share"": 0.41682265357069953, ""follow"": 0.7371080843041236}",5,138,high,student
user_0521,2023-07-15 00:00:00,"[""X射线晶体学""]",evening,"[""新闻动态""]","{""like"": 0.6717315102926618, ""collect"": 0.13386774956431205, ""comment"": 0.6847066188928699, ""share"": 0.2566196396064103, ""follow"": 0.19831880162715465}",8,17,medium,student
user_0522,2023-04-25 00:00:00,"[""虚拟筛选"", ""冷冻电镜""]",evening,"[""综述文章""]","{""like"": 0.6695870639099831, ""collect"": 0.6420932652594659, ""comment"": 0.5261329755566962, ""share"": 0.14686466362077844, ""follow"": 0.8755593528927671}",7,8,high,industry
user_0523,2023-11-10 00:00:00,"[""蛋白质折叠"", ""分子对接""]",morning,"[""最新论文""]","{""like"": 0.6110134446590985, ""collect"": 0.149853101889562, ""comment"": 0.1642080650992902, ""share"": 0.1396474982156142, ""follow"": 0.372803950369575}",8,14,low,industry
user_0524,2023-04-04 00:00:00,"[""机器学习""]",evening,"[""综述文章"", ""算法解读""]","{""like"": 0.5164784950035234, ""collect"": 0.3862463603282311, ""comment"": 0.09319369620156083, ""share"": 0.10961445417268455, ""follow"": 0.3425782556154005}",48,4,medium,researcher
user_0525,2023-07-28 00:00:00,"[""罕见病研究"", ""NMR""]",afternoon,"[""技术教程""]","{""like"": 0.9469441342627551, ""collect"": 0.30069811843276173, ""comment"": 0.3107852328779543, ""share"": 0.02053195844074843, ""follow"": 0.16642326601049798}",16,2,medium,student
user_0526,2023-03-31 00:00:00,"[""结构生物学""]",evening,"[""综述文章""]","{""like"": 0.30068207686304377, ""collect"": 0.5232907237852469, ""comment"": 0.2780339648224919, ""share"": 0.391776541383663, ""follow"": 0.4466885715836916}",17,14,high,industry
user_0527,2023-07-08 00:00:00,"[""膜蛋白"", ""冷冻电镜"", ""结构生物学""]",evening,"[""实验技巧""]","{""like"": 0.7939861657540652, ""collect"": 0.24577612009007274, ""comment"": 0.36634248619779464, ""share"": 0.1117443584731803, ""follow"": 0.2480222517503087}",7,3,high,researcher
user_0528,2023-02-03 00:00:00,"[""酶催化""]",evening,"[""新闻动态""]","{""like"": 0.6888721987145731, ""collect"": 0.2525438830914022, ""comment"": 0.4232146474170492, ""share"": 0.1487917414613442, ""follow"": 0.22040257996391777}",46,30,medium,student
user_0529,2023-10-02 00:00:00,"[""酶催化""]",afternoon,"[""应用案例"", ""新闻动态""]","{""like"": 0.30879123760299965, ""collect"": 0.806946921957337, ""comment"": 0.0843980922992969, ""share"": 0.0850036323375422, ""follow"": 0.24936575794352783}",9,1,medium,newbie
user_0530,2023-05-31 00:00:00,"[""抗体设计"", ""图神经网络""]",afternoon,"[""最新论文""]","{""like"": 0.6376662161387138, ""collect"": 0.6056149557764026, ""comment"": 0.0997288145677543, ""share"": 0.3439333323463349, ""follow"": 0.31034557283816483}",3,20,low,industry
user_0531,2023-04-23 00:00:00,"[""扩散模型"", ""NMR"", ""结构生物学""]",night,"[""算法解读""]","{""like"": 0.5836752174050187, ""collect"": 0.25186037023155117, ""comment"": 0.13229996182020348, ""share"": 0.04714481831131588, ""follow"": 0.8004498641774057}",20,15,medium,researcher
user_0532,2023-02-10 00:00:00,"[""生物信息学"", ""蛋白质组学"", ""蛋白质-配体相互作用""]",night,"[""技术教程"", ""综述文章""]","{""like"": 0.9003060587437945, ""collect"": 0.5128379277323177, ""comment"": 0.1076314313168551, ""share"": 0.18390849154371577, ""follow"": 0.8253394146409985}",23,28,medium,industry
user_0533,2023-01-18 00:00:00,"[""扩散模型""]",morning,"[""最新论文""]","{""like"": 0.33084681743935523, ""collect"": 0.24216958070560904, ""comment"": 0.25012611542365115, ""share"": 0.16060852616829832, ""follow"": 0.7632067493991014}",6,43,high,researcher
user_0534,2023-02-25 00:00:00,"[""分子对接"", ""NMR"", ""机器学习""]",morning,"[""技术教程""]","{""like"": 0.3833993043400449, ""collect"": 0.6098578280252063, ""comment"": 0.15400155083296432, ""share"": 0.01770006980593054, ""follow"": 0.2364791723003689}",2,1,low,student
user_0535,2023-06-27 00:00:00,"[""质谱分析"", ""免疫学""]",afternoon,"[""实验技巧"", ""经典方法""]","{""like"": 0.42933735930272093, ""collect"": 0.14647267305956094, ""comment"": 0.11843169243374499, ""share"": 0.3260398345389361, ""follow"": 0.25586368134587106}",154,19,high,researcher
user_0536,2023-04-13 00:00:00,"[""抗体设计"", ""癌症生物学""]",evening,"[""技术教程"", ""综述文章""]","{""like"": 0.6232073252827067, ""collect"": 0.5206237405439929, ""comment"": 0.12996690789265067, ""share"": 0.0005963921262988534, ""follow"": 0.8365019664860787}",60,24,low,student
user_0537,2024-03-11 00:00:00,"[""图神经网络"", ""神经退行性疾病""]",morning,"[""最新论文""]","{""like"": 0.8915011715651865, ""collect"": 0.2310412198644628, ""comment"": 0.3110387578394031, ""share"": 0.0050572273537167044, ""follow"": 0.4849624846619679}",2,3,high,newbie
user_0538,2023-06-20 00:00:00,"[""分子对接"", ""蛋白质折叠"", ""蛋白质-配体相互作用""]",morning,"[""综述文章""]","{""like"": 0.6745977664454432, ""collect"": 0.539209914218313, ""comment"": 0.30621220390413617, ""share"": 0.3155945539663392, ""follow"": 0.9280789784733189}",17,23,medium,industry
user_0539,2023-09-05 00:00:00,"[""蛋白质-配体相互作用""]",evening,"[""技术教程""]","{""like"": 0.828249130436904, ""collect"": 0.8073751022133802, ""comment"": 0.2289365098391313, ""share"": 0.02657909656668603, ""follow"": 0.4878285292669924}",39,2,low,industry
user_0540,2023-01-28 00:00:00,"[""NMR""]",morning,"[""综述文章""]","{""like"": 0.379619322232775, ""collect"": 0.23424743017022498, ""comment"": 0.023613749604864204, ""share"": 0.33826214142952166, ""follow"": 0.9363841539806227}",32,371,medium,student
